Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
16010,246,12,1692.91,2,5,4,At Risk
16011,8,30,5587.56,5,5,5,Champions
16012,35,5,2978.59,4,4,5,Champions
16013,4,94,51420.92,5,5,5,Champions
16014,36,6,1091.03,4,4,3,Loyal Customers
16015,4,4,689.7,5,3,3,Loyal Customers
16016,3,14,2053.0,5,5,4,Champions
16017,47,5,1545.58,4,4,4,Champions
16018,39,4,698.13,4,3,3,Loyal Customers
16019,2,35,16503.46,5,5,5,Champions
16020,17,3,851.01,5,3,3,Loyal Customers
16021,395,2,487.03,2,2,2,Lost
16022,260,1,602.63,2,1,3,Cannot Lose Them
16023,46,3,719.81,4,3,3,Loyal Customers
16024,12,3,483.99,5,3,2,Others
16025,30,1,439.66,4,1,2,New Promising
16026,43,1,236.09,4,1,1,New Promising
16027,92,18,1799.84,3,5,4,Loyal Customers
16028,596,1,82.2,1,1,1,Lost
16029,39,125,89705.47,4,5,5,Champions
16030,310,1,331.24,2,1,2,Lost
16031,92,2,547.9,3,2,2,Others
16032,456,6,1965.72,1,4,4,At Risk
16033,6,36,10465.07,5,5,5,Champions
16034,196,7,908.37,2,4,3,At Risk
16035,560,1,217.73,1,1,1,Lost
16036,87,4,2556.84,3,3,4,Loyal Customers
16037,270,7,1489.44,2,4,4,At Risk
16038,8,4,454.33,5,3,2,Others
16039,424,3,449.65,1,3,2,At Risk
16040,65,8,2383.7,3,4,4,Loyal Customers
16041,31,3,3166.4,4,3,5,Loyal Customers
16042,22,11,2183.1,4,5,4,Champions
16043,38,8,1856.59,4,4,4,Champions
16044,435,1,340.84,1,1,2,Lost
16045,120,9,3187.03,3,4,5,Loyal Customers
16046,562,1,235.78,1,1,1,Lost
16047,682,1,107.14,1,1,1,Lost
16048,86,6,800.09,3,4,3,Loyal Customers
16049,40,6,1852.15,4,4,4,Champions
16050,174,3,300.7,3,3,2,Others
16051,682,1,188.44,1,1,1,Lost
16052,54,1,362.06,4,1,2,New Promising
16053,33,8,3606.14,4,4,5,Champions
16054,145,7,2090.68,3,4,4,Loyal Customers
16055,221,1,134.8,2,1,1,Lost
16056,45,1,650.75,4,1,3,New Promising
16057,4,17,3202.07,5,5,5,Champions
16058,406,1,62.7,2,1,1,Lost
16059,66,12,3053.57,3,5,5,Loyal Customers
16060,401,3,541.95,2,3,2,At Risk
16061,269,3,44.95,2,3,1,At Risk
16062,10,8,2863.45,5,4,5,Champions
16063,260,1,335.32,2,1,2,Lost
16064,725,1,109.31,1,1,1,Lost
16065,365,10,1975.13,2,5,4,At Risk
16066,17,5,1521.04,5,4,4,Champions
16067,563,6,2900.01,1,4,5,At Risk
16068,594,1,115.73,1,1,1,Lost
16069,418,1,457.7,1,1,2,Lost
16070,22,2,852.15,4,2,3,New Promising
16071,45,4,1076.8,4,3,3,Loyal Customers
16072,288,4,4180.09,2,3,5,At Risk
16073,292,2,94.35,2,2,1,Lost
16074,390,1,252.5,2,1,1,Lost
16075,503,3,726.98,1,3,3,At Risk
16076,3,11,2173.53,5,5,4,Champions
16077,574,2,600.0,1,2,3,Cannot Lose Them
16078,284,2,362.99,2,2,2,Lost
16079,17,3,1352.0,5,3,4,Loyal Customers
16080,82,6,472.9,3,4,2,Others
16081,56,8,4278.96,4,4,5,Champions
16082,670,1,106.75,1,1,1,Lost
16083,101,4,2351.42,3,3,4,Loyal Customers
16084,299,1,436.18,2,1,2,Lost
16085,23,13,2335.23,4,5,4,Champions
16086,59,11,2685.65,3,5,4,Loyal Customers
16087,389,5,1739.92,2,4,4,At Risk
16088,576,2,1437.43,1,2,4,Cannot Lose Them
16089,386,2,263.49,2,2,1,Lost
16090,624,1,180.56,1,1,1,Lost
16091,155,2,315.06,3,2,2,Others
16092,99,10,1515.49,3,5,4,Loyal Customers
16093,107,1,17.0,3,1,1,Others
16094,12,19,3599.16,5,5,5,Champions
16095,456,1,447.05,1,1,2,Lost
16096,264,4,1584.97,2,3,4,At Risk
16097,240,1,185.05,2,1,1,Lost
16098,88,14,4010.7,3,5,5,Loyal Customers
16099,50,8,1568.25,4,4,4,Champions
16100,463,1,582.64,1,1,2,Lost
16101,9,7,3167.42,5,4,5,Champions
16102,42,3,1842.14,4,3,4,Loyal Customers
16103,7,27,6002.76,5,5,5,Champions
16104,62,11,2511.21,3,5,4,Loyal Customers
16105,249,5,2386.19,2,4,4,At Risk
16106,66,1,108.38,3,1,1,Others
16107,18,7,3204.16,5,4,5,Champions
16108,85,8,2171.93,3,4,4,Loyal Customers
16109,219,4,923.58,2,3,3,At Risk
16110,45,4,1781.59,4,3,4,Loyal Customers
16111,428,1,549.33,1,1,2,Lost
16112,143,4,195.74,3,3,1,Others
16113,183,1,161.38,3,1,1,Others
16114,171,1,135.75,3,1,1,Others
16115,10,12,2553.8,5,5,4,Champions
16116,206,2,592.88,2,2,2,Lost
16117,190,4,650.05,2,3,3,At Risk
16118,393,5,4255.43,2,4,5,At Risk
16119,8,8,1720.81,5,4,4,Champions
16120,59,7,2952.51,3,4,5,Loyal Customers
16121,57,6,1430.14,4,4,4,Champions
16122,73,6,895.62,3,4,3,Loyal Customers
16123,52,1,307.78,4,1,2,New Promising
16124,316,6,1709.39,2,4,4,At Risk
16125,367,14,4292.35,2,5,5,At Risk
16126,29,15,14644.6,4,5,5,Champions
16127,39,2,801.31,4,2,3,New Promising
16128,18,14,3748.4,5,5,5,Champions
16129,407,3,1396.05,2,3,4,At Risk
16130,422,4,987.48,1,3,3,At Risk
16131,52,15,9866.27,4,5,5,Champions
16132,544,2,664.2,1,2,3,Cannot Lose Them
16133,4,78,22228.88,5,5,5,Champions
16134,22,7,2119.99,4,4,4,Champions
16135,263,2,819.45,2,2,3,Cannot Lose Them
16136,60,5,921.08,3,4,3,Loyal Customers
16137,680,1,422.7,1,1,2,Lost
16138,368,4,902.4,2,3,3,At Risk
16139,19,5,1111.15,4,4,3,Loyal Customers
16140,53,5,1412.05,4,4,4,Champions
16141,88,2,955.94,3,2,3,Others
16142,250,1,535.34,2,1,2,Lost
16143,3,16,4511.13,5,5,5,Champions
16144,247,1,175.2,2,1,1,Lost
16145,9,29,6693.6,5,5,5,Champions
16146,157,4,946.38,3,3,3,Loyal Customers
16147,134,7,2367.02,3,4,4,Loyal Customers
16148,296,4,370.37,2,3,2,At Risk
16149,5,3,422.22,5,3,2,Others
16150,39,20,3761.27,4,5,5,Champions
16152,269,1,1829.04,2,1,4,Cannot Lose Them
16153,50,13,5037.51,4,5,5,Champions
16155,382,6,781.05,2,4,3,At Risk
16156,9,26,5923.39,5,5,5,Champions
16157,16,4,644.24,5,3,3,Loyal Customers
16158,522,10,611.32,1,5,3,At Risk
16159,282,5,1230.29,2,4,4,At Risk
16160,64,4,1009.45,3,3,3,Loyal Customers
16161,2,57,12236.22,5,5,5,Champions
16162,252,1,37.4,2,1,1,Lost
16163,225,14,1822.03,2,5,4,At Risk
16164,17,4,802.53,5,3,3,Loyal Customers
16165,505,1,79.9,1,1,1,Lost
16166,428,4,327.48,1,3,2,At Risk
16167,414,6,1149.87,1,4,3,At Risk
16168,11,73,10263.28,5,5,5,Champions
16169,8,4,1822.97,5,3,4,Loyal Customers
16170,51,25,6813.67,4,5,5,Champions
16171,59,1,73.2,3,1,1,Others
16172,95,8,1884.55,3,4,4,Loyal Customers
16173,16,7,1406.57,5,4,4,Champions
16174,126,7,2246.75,3,4,4,Loyal Customers
16175,94,7,1836.44,3,4,4,Loyal Customers
16176,421,7,1964.04,1,4,4,At Risk
16177,50,12,2141.61,4,5,4,Champions
16178,138,2,612.6,3,2,3,Others
16179,61,1,215.83,3,1,1,Others
16180,100,16,16170.27,3,5,5,Loyal Customers
16181,73,1,305.54,3,1,2,Others
16182,72,9,9971.65,3,4,5,Loyal Customers
16183,67,4,1077.81,3,3,3,Loyal Customers
16184,64,7,1155.54,3,4,3,Loyal Customers
16185,17,3,644.72,5,3,3,Loyal Customers
16186,23,30,8676.23,4,5,5,Champions
16187,32,17,6841.24,4,5,5,Champions
16188,45,6,1077.71,4,4,3,Loyal Customers
16189,16,2,215.48,5,2,1,New Promising
16190,40,8,2723.55,4,4,4,Champions
16191,3,40,15151.92,5,5,5,Champions
16192,736,1,351.3,1,1,2,Lost
16193,237,2,630.43,2,2,3,Cannot Lose Them
16194,375,1,308.6,2,1,2,Lost
16195,723,1,323.25,1,1,2,Lost
16196,489,1,93.3,1,1,1,Lost
16197,469,9,2016.71,1,4,4,At Risk
16198,75,2,1030.04,3,2,3,Others
16199,392,7,942.75,2,4,3,At Risk
16200,4,13,5594.6,5,5,5,Champions
16201,3,6,2070.17,5,4,4,Champions
16202,361,11,2467.04,2,5,4,At Risk
16203,59,7,940.09,3,4,3,Loyal Customers
16204,23,4,913.71,4,3,3,Loyal Customers
16205,31,7,1820.11,4,4,4,Champions
16206,55,14,2584.92,4,5,4,Champions
16207,25,1,394.38,4,1,2,New Promising
16208,45,10,3440.45,4,5,5,Champions
16209,89,9,4146.78,3,4,5,Loyal Customers
16210,2,37,33565.52,5,5,5,Champions
16211,81,4,1086.34,3,3,3,Loyal Customers
16212,19,5,1284.56,4,4,4,Champions
16213,79,1,159.0,3,1,1,Others
16214,171,4,2038.25,3,3,4,Loyal Customers
16215,81,1,242.35,3,1,1,Others
16216,267,1,914.93,2,1,3,Cannot Lose Them
16217,235,4,259.39,2,3,1,At Risk
16218,30,19,3872.3,4,5,5,Champions
16219,501,1,40.8,1,1,1,Lost
16221,37,10,2013.42,4,5,4,Champions
16222,318,2,1272.05,2,2,4,Cannot Lose Them
16223,375,2,1087.05,2,2,3,Cannot Lose Them
16224,57,5,1616.54,4,4,4,Champions
16225,45,18,2813.81,4,5,4,Champions
16226,203,5,672.17,2,4,3,At Risk
16227,219,6,948.82,2,4,3,At Risk
16228,374,4,881.06,2,3,3,At Risk
16229,87,7,2835.36,3,4,4,Loyal Customers
16230,190,2,542.03,2,2,2,Lost
16231,379,4,1074.47,2,3,3,At Risk
16232,33,10,2692.02,4,5,4,Champions
16233,71,12,1671.31,3,5,4,Loyal Customers
16234,474,4,312.78,1,3,2,At Risk
16235,41,11,1990.61,4,5,4,Champions
16236,78,1,432.2,3,1,2,Others
16237,437,1,136.65,1,1,1,Lost
16238,423,1,63.66,1,1,1,Lost
16239,57,7,1450.9,4,4,4,Champions
16240,8,5,3693.81,5,4,5,Champions
16241,10,16,3992.86,5,5,5,Champions
16242,8,18,7370.5,5,5,5,Champions
16243,34,2,409.1,4,2,2,New Promising
16244,212,2,1522.75,2,2,4,Cannot Lose Them
16245,24,5,1352.36,4,4,4,Champions
16246,460,2,821.35,1,2,3,Cannot Lose Them
16247,170,1,114.56,3,1,1,Others
16248,62,1,152.94,3,1,1,Others
16249,53,5,1800.07,4,4,4,Champions
16250,261,3,565.24,2,3,2,At Risk
16251,512,1,128.31,1,1,1,Lost
16253,32,9,7238.96,4,4,5,Champions
16254,378,3,967.44,2,3,3,At Risk
16255,17,19,4457.59,5,5,5,Champions
16256,258,4,1609.57,2,3,4,At Risk
16257,177,1,46.95,3,1,1,Others
16258,45,16,11833.52,4,5,5,Champions
16259,410,3,340.94,1,3,2,At Risk
16260,51,1,1035.45,4,1,3,New Promising
16261,17,6,1041.16,5,4,3,Loyal Customers
16262,361,3,677.78,2,3,3,At Risk
16263,423,1,348.16,1,1,2,Lost
16264,438,2,823.53,1,2,3,Cannot Lose Them
16265,9,15,6893.62,5,5,5,Champions
16266,74,14,1757.95,3,5,4,Loyal Customers
16267,591,1,186.66,1,1,1,Lost
16268,71,2,667.65,3,2,3,Others
16269,428,2,714.59,1,2,3,Cannot Lose Them
16270,353,1,1141.24,2,1,3,Cannot Lose Them
16271,3,11,3391.87,5,5,5,Champions
16272,117,1,411.7,3,1,2,Others
16273,648,2,318.34,1,2,2,Lost
16274,373,1,351.75,2,1,2,Lost
16275,197,3,2151.11,2,3,4,At Risk
16276,177,3,2629.39,3,3,4,Loyal Customers
16277,734,1,188.69,1,1,1,Lost
16278,23,7,1056.59,4,4,3,Loyal Customers
16279,21,10,5685.38,4,5,5,Champions
16280,725,1,238.05,1,1,1,Lost
16281,72,4,3416.52,3,3,5,Loyal Customers
16282,340,3,1307.58,2,3,4,At Risk
16283,6,12,4257.87,5,5,5,Champions
16284,31,3,1018.48,4,3,3,Loyal Customers
16285,646,1,176.9,1,1,1,Lost
16286,477,4,263.65,1,3,1,At Risk
16287,170,5,1006.98,3,4,3,Loyal Customers
16288,470,1,129.85,1,1,1,Lost
16289,462,2,98.81,1,2,1,Lost
16290,465,4,1957.7,1,3,4,At Risk
16291,682,1,117.72,1,1,1,Lost
16292,117,9,1171.46,3,4,3,Loyal Customers
16293,9,19,4253.45,5,5,5,Champions
16294,477,1,126.05,1,1,1,Lost
16295,10,4,1328.55,5,3,4,Loyal Customers
16296,626,6,1245.97,1,4,4,At Risk
16297,213,4,275.4,2,3,1,At Risk
16298,23,9,1080.0,4,4,3,Loyal Customers
16299,473,2,178.65,1,2,1,Lost
16300,430,3,1367.32,1,3,4,At Risk
16301,737,1,107.33,1,1,1,Lost
16302,108,2,212.82,3,2,1,Others
16303,26,9,7823.72,4,4,5,Champions
16304,695,1,381.66,1,1,2,Lost
16305,139,1,361.22,3,1,2,Others
16306,214,10,1094.72,2,5,3,At Risk
16307,429,3,1194.92,1,3,4,At Risk
16308,38,7,5120.0,4,4,5,Champions
16309,92,3,686.67,3,3,3,Loyal Customers
16310,414,2,460.08,1,2,2,Lost
16311,18,2,616.26,5,2,3,New Promising
16312,432,1,171.15,1,1,1,Lost
16313,3,2,274.15,5,2,1,New Promising
16314,390,3,1491.4,2,3,4,At Risk
16315,331,2,402.71,2,2,2,Lost
16316,64,19,5533.31,3,5,5,Loyal Customers
16317,120,6,2179.76,3,4,4,Loyal Customers
16318,35,1,328.15,4,1,2,New Promising
16319,218,1,404.4,2,1,2,Lost
16320,172,8,4428.85,3,4,5,Loyal Customers
16321,72,10,265.5,3,5,1,Others
16322,1,2,326.75,5,2,2,New Promising
16323,196,2,353.66,2,2,2,Lost
16324,128,3,408.59,3,3,2,Others
16325,44,17,3463.84,4,5,5,Champions
16326,6,26,4601.25,5,5,5,Champions
16327,14,20,10133.82,5,5,5,Champions
16328,563,1,310.83,1,1,2,Lost
16329,428,4,1664.92,1,3,4,At Risk
16330,18,8,615.68,5,4,3,Loyal Customers
16331,432,6,2037.7,1,4,4,At Risk
16332,28,13,1979.57,4,5,4,Champions
16333,8,22,26626.8,5,5,5,Champions
16334,492,1,263.73,1,1,1,Lost
16335,552,8,2726.52,1,4,4,At Risk
16336,421,4,3517.69,1,3,5,At Risk
16337,37,1,151.05,4,1,1,New Promising
16338,157,1,214.8,3,1,1,Others
16339,284,1,94.05,2,1,1,Lost
16340,107,3,1496.24,3,3,4,Loyal Customers
16341,25,10,3832.29,4,5,5,Champions
16342,75,4,322.41,3,3,2,Others
16343,16,3,614.12,5,3,3,Loyal Customers
16344,158,4,842.42,3,3,3,Loyal Customers
16345,44,2,1178.79,4,2,3,New Promising
16346,385,1,224.51,2,1,1,Lost
16347,11,13,3415.56,5,5,5,Champions
16348,32,8,1744.42,4,4,4,Champions
16349,291,1,53.5,2,1,1,Lost
16350,21,12,2222.49,4,5,4,Champions
16351,333,18,3279.13,2,5,5,At Risk
16352,18,2,494.44,5,2,2,New Promising
16353,4,41,9781.93,5,5,5,Champions
16354,63,5,1119.46,3,4,3,Loyal Customers
16355,374,2,349.2,2,2,2,Lost
16356,198,7,414.42,2,4,2,At Risk
16357,33,4,868.37,4,3,3,Loyal Customers
16358,1,6,2917.1,5,4,5,Champions
16359,7,20,2379.4,5,5,4,Champions
16360,5,8,3349.57,5,4,5,Champions
16361,10,4,891.21,5,3,3,Loyal Customers
16362,32,11,816.96,4,5,3,Loyal Customers
16363,53,1,109.36,4,1,1,New Promising
16364,12,2,705.79,5,2,3,New Promising
16365,18,16,3156.94,5,5,5,Champions
16366,19,4,1548.13,4,3,4,Loyal Customers
16367,37,3,1350.48,4,3,4,Loyal Customers
16368,2,3,621.44,5,3,3,Loyal Customers
16369,18,7,2656.56,5,4,4,Champions
16370,82,4,1301.91,3,3,4,Loyal Customers
16371,449,1,157.2,1,1,1,Lost
16372,33,6,1260.31,4,4,4,Champions
16373,382,2,309.49,2,2,2,Lost
16374,66,5,1723.4,3,4,4,Loyal Customers
16375,470,2,104.0,1,2,1,Lost
16376,9,3,965.47,5,3,3,Loyal Customers
16377,267,2,1308.48,2,2,4,Cannot Lose Them
16378,247,3,362.95,2,3,2,At Risk
16379,4,5,2131.9,5,4,4,Champions
16380,61,1,1743.15,3,1,4,Others
16381,396,2,247.85,2,2,1,Lost
16382,408,2,353.1,1,2,2,Lost
16383,75,9,2832.69,3,4,4,Loyal Customers
16384,90,4,1358.95,3,3,4,Loyal Customers
16385,60,5,881.35,3,4,3,Loyal Customers
16386,29,3,1068.16,4,3,3,Loyal Customers
16387,323,5,882.46,2,4,3,At Risk
16388,654,1,186.05,1,1,1,Lost
16389,53,5,1362.27,4,4,4,Champions
16390,537,3,467.5,1,3,2,At Risk
16391,401,4,1052.26,2,3,3,At Risk
16392,270,3,756.7,2,3,3,At Risk
16393,2,30,5192.61,5,5,5,Champions
16394,50,9,1412.06,4,4,4,Champions
16395,61,17,3439.51,3,5,5,Loyal Customers
16396,473,3,102.7,1,3,1,At Risk
16397,628,1,123.13,1,1,1,Lost
16398,145,4,1631.15,3,3,4,Loyal Customers
16399,19,3,630.22,4,3,3,Loyal Customers
16400,95,9,3059.85,3,4,5,Loyal Customers
16401,1,39,6628.99,5,5,5,Champions
16402,265,2,293.45,2,2,2,Lost
16403,302,2,161.05,2,2,1,Lost
16404,70,2,430.3,3,2,2,Others
16405,302,2,167.25,2,2,1,Lost
16406,19,4,509.66,4,3,2,Others
16407,13,14,2761.65,5,5,4,Champions
16408,591,1,231.93,1,1,1,Lost
16409,36,12,5652.74,4,5,5,Champions
16410,734,1,130.32,1,1,1,Lost
16411,19,4,756.39,4,3,3,Loyal Customers
16412,54,5,593.19,4,4,2,Others
16413,57,2,522.03,4,2,2,New Promising
16414,22,5,551.21,4,4,2,Others
16415,44,3,696.76,4,3,3,Loyal Customers
16416,27,10,2933.47,4,5,5,Champions
16417,493,1,35.7,1,1,1,Lost
16418,45,5,1028.74,4,4,3,Loyal Customers
16419,113,9,1450.95,3,4,4,Loyal Customers
16420,396,1,75.0,2,1,1,Lost
16421,376,3,526.27,2,3,2,At Risk
16422,17,146,59379.94,5,5,5,Champions
16423,25,1,346.12,4,1,2,New Promising
16424,191,3,392.06,2,3,2,At Risk
16425,302,1,302.7,2,1,2,Lost
16426,2,10,1863.76,5,5,4,Champions
16427,263,2,241.06,2,2,1,Lost
16428,81,4,635.54,3,3,3,Loyal Customers
16429,106,1,284.55,3,1,2,Others
16430,57,7,1117.94,4,4,3,Loyal Customers
16431,213,3,623.28,2,3,3,At Risk
16432,64,1,287.4,3,1,2,Others
16433,28,2,384.52,4,2,2,New Promising
16434,29,13,2658.99,4,5,4,Champions
16435,512,3,1003.07,1,3,3,At Risk
16436,668,4,231.84,1,3,1,At Risk
16437,381,2,301.25,2,2,2,Lost
16438,6,5,798.35,5,4,3,Loyal Customers
16439,722,1,310.7,1,1,2,Lost
16440,8,6,3856.97,5,4,5,Champions
16441,67,6,1008.18,3,4,3,Loyal Customers
16442,2,5,891.98,5,4,3,Loyal Customers
16443,521,1,162.24,1,1,1,Lost
16444,46,20,3551.68,4,5,5,Champions
16445,34,4,583.16,4,3,2,Others
16447,136,3,727.1,3,3,3,Loyal Customers
16448,198,2,361.12,2,2,2,Lost
16449,191,3,674.69,2,3,3,At Risk
16450,150,4,1475.73,3,3,4,Loyal Customers
16451,88,4,1009.4,3,3,3,Loyal Customers
16452,631,2,332.17,1,2,2,Lost
16453,531,2,251.71,1,2,1,Lost
16454,45,8,1.9,4,4,1,Others
16455,64,13,3917.92,3,5,5,Loyal Customers
16456,99,14,5323.44,3,5,5,Loyal Customers
16457,218,1,208.36,2,1,1,Lost
16458,3,30,5690.89,5,5,5,Champions
16459,730,1,71.79,1,1,1,Lost
16460,28,3,811.23,4,3,3,Loyal Customers
16461,178,3,1545.83,3,3,4,Loyal Customers
16462,64,4,102.0,3,3,1,Others
16463,21,7,1383.7,4,4,4,Champions
16464,20,3,1298.66,4,3,4,Loyal Customers
16465,414,3,726.34,1,3,3,At Risk
16466,34,16,3642.09,4,5,5,Champions
16467,509,8,2862.4,1,4,5,At Risk
16468,74,3,787.52,3,3,3,Loyal Customers
16469,24,5,803.9,4,4,3,Loyal Customers
16470,52,12,2411.9,4,5,4,Champions
16471,275,6,1186.18,2,4,3,At Risk
16472,434,2,789.6,1,2,3,Cannot Lose Them
16473,165,5,469.58,3,4,2,Others
16474,7,11,1750.62,5,5,4,Champions
16475,88,4,544.3,3,3,2,Others
16476,417,3,337.0,1,3,2,At Risk
16477,64,11,4094.37,3,5,5,Loyal Customers
16478,25,3,331.0,4,3,2,Others
16479,10,2,300.83,5,2,2,New Promising
16480,76,1,769.29,3,1,3,Others
16481,660,3,428.23,1,3,2,At Risk
16482,16,1,220.62,5,1,1,New Promising
16483,192,1,139.35,2,1,1,Lost
16484,174,3,379.4,3,3,2,Others
16485,77,7,2130.19,3,4,4,Loyal Customers
16486,538,1,134.36,1,1,1,Lost
16487,577,2,209.4,1,2,1,Lost
16488,33,4,492.2,4,3,2,Others
16489,380,2,303.7,2,2,2,Lost
16490,430,2,179.16,1,2,1,Lost
16491,47,3,1524.31,4,3,4,Loyal Customers
16492,541,1,385.56,1,1,2,Lost
16493,73,9,2110.12,3,4,4,Loyal Customers
16494,297,1,826.53,2,1,3,Cannot Lose Them
16495,3,3,648.26,5,3,3,Loyal Customers
16496,9,7,2293.47,5,4,4,Champions
16497,50,23,6695.28,4,5,5,Champions
16498,161,3,86.12,3,3,1,Others
16499,360,13,2509.64,2,5,4,At Risk
16500,5,10,835.96,5,5,3,Loyal Customers
16501,383,1,1191.23,2,1,4,Cannot Lose Them
16502,620,2,258.55,1,2,1,Lost
16503,107,13,3597.89,3,5,5,Loyal Customers
16504,25,1,465.88,4,1,2,New Promising
16505,32,1,777.6,4,1,3,New Promising
16506,20,2,90.3,4,2,1,New Promising
16507,572,1,142.71,1,1,1,Lost
16508,630,1,240.95,1,1,1,Lost
16509,297,1,363.7,2,1,2,Lost
16510,372,6,1777.5,2,4,4,At Risk
16511,22,6,1760.49,4,4,4,Champions
16513,5,4,874.59,5,3,3,Loyal Customers
16515,52,10,3179.06,4,5,5,Champions
16516,30,1,101.7,4,1,1,New Promising
16517,277,1,162.7,2,1,1,Lost
16518,61,6,938.27,3,4,3,Loyal Customers
16519,25,4,439.06,4,3,2,Others
16520,186,8,2131.68,2,4,4,At Risk
16521,415,3,1140.11,1,3,3,At Risk
16522,436,2,433.36,1,2,2,Lost
16523,2,39,11760.54,5,5,5,Champions
16524,446,2,306.19,1,2,2,Lost
16525,2,54,22919.4,5,5,5,Champions
16526,172,2,717.21,3,2,3,Others
16527,81,2,1232.94,3,2,4,Others
16528,4,1,244.41,5,1,1,New Promising
16529,190,4,1986.8,2,3,4,At Risk
16530,668,1,48.35,1,1,1,Lost
16531,22,12,2263.58,4,5,4,Champions
16532,18,5,8756.64,5,4,5,Champions
16533,19,5,1014.19,4,4,3,Loyal Customers
16534,642,1,635.9,1,1,3,Cannot Lose Them
16535,5,3,972.04,5,3,3,Loyal Customers
16536,107,2,538.17,3,2,2,Others
16537,641,1,23.35,1,1,1,Lost
16538,541,3,395.07,1,3,2,At Risk
16539,3,10,3289.66,5,5,5,Champions
16540,414,1,205.75,1,1,1,Lost
16541,735,2,419.78,1,2,2,Lost
16542,54,2,257.32,4,2,1,New Promising
16543,583,2,277.81,1,2,2,Lost
16544,520,6,110.3,1,4,1,At Risk
16545,165,2,689.82,3,2,3,Others
16546,291,7,4421.04,2,4,5,At Risk
16547,546,1,104.26,1,1,1,Lost
16548,599,1,30.15,1,1,1,Lost
16549,10,37,12759.25,5,5,5,Champions
16550,109,29,8556.82,3,5,5,Loyal Customers
16551,96,7,2237.12,3,4,4,Loyal Customers
16552,243,2,379.73,2,2,2,Lost
16553,163,36,16500.12,3,5,5,Loyal Customers
16554,3,18,2407.17,5,5,4,Champions
16555,35,10,285.89,4,5,2,Others
16556,67,24,7610.23,3,5,5,Loyal Customers
16557,24,2,281.85,4,2,2,New Promising
16558,1,47,13149.56,5,5,5,Champions
16559,397,1,175.0,2,1,1,Lost
16560,21,10,3010.73,4,5,5,Champions
16561,6,2,511.12,5,2,2,New Promising
16562,477,1,223.86,1,1,1,Lost
16563,54,7,4402.36,4,4,5,Champions
16564,569,1,87.8,1,1,1,Lost
16565,364,5,700.45,2,4,3,At Risk
16566,15,6,614.01,5,4,3,Loyal Customers
16567,194,2,865.6,2,2,3,Cannot Lose Them
16568,428,2,1020.9,1,2,3,Cannot Lose Them
16569,3,5,1455.23,5,4,4,Champions
16570,9,31,6841.82,5,5,5,Champions
16571,3,17,4025.05,5,5,5,Champions
16572,127,4,999.7,3,3,3,Loyal Customers
16573,74,4,648.41,3,3,3,Loyal Customers
16574,71,3,1301.78,3,3,4,Loyal Customers
16576,410,5,513.17,1,4,2,At Risk
16577,667,1,380.0,1,1,2,Lost
16578,626,1,156.6,1,1,1,Lost
16579,365,2,264.45,2,2,1,Lost
16581,155,2,70.44,3,2,1,Others
16582,113,1,313.62,3,1,2,Others
16583,374,2,297.95,2,2,2,Lost
16584,80,7,3077.97,3,4,5,Loyal Customers
16585,594,2,341.59,1,2,2,Lost
16586,249,3,1462.78,2,3,4,At Risk
16587,232,1,225.15,2,1,1,Lost
16588,386,4,1361.28,2,3,4,At Risk
16589,71,4,612.36,3,3,3,Loyal Customers
16590,381,3,563.6,2,3,2,At Risk
16591,69,1,213.5,3,1,1,Others
16592,4,34,7624.46,5,5,5,Champions
16593,51,9,1051.24,4,4,3,Loyal Customers
16594,75,1,181.09,3,1,1,Others
16595,61,5,1757.75,3,4,4,Loyal Customers
16596,16,4,458.98,5,3,2,Others
16597,4,1,90.04,5,1,1,New Promising
16598,277,2,140.7,2,2,1,Lost
16599,386,1,172.8,2,1,1,Lost
16600,4,16,2093.56,5,5,4,Champions
16601,41,3,677.0,4,3,3,Loyal Customers
16602,31,5,711.63,4,4,3,Loyal Customers
16603,75,2,482.47,3,2,2,Others
16604,548,3,326.25,1,3,2,At Risk
16605,724,1,60.48,1,1,1,Lost
16606,404,2,357.66,2,2,2,Lost
16607,18,29,5375.18,5,5,5,Champions
16608,454,2,1286.62,1,2,4,Cannot Lose Them
16609,15,9,5450.96,5,4,5,Champions
16610,219,1,75.66,2,1,1,Lost
16611,186,7,1776.63,2,4,4,At Risk
16612,33,10,3243.48,4,5,5,Champions
16613,70,1,618.59,3,1,3,Others
16614,183,3,1179.79,3,3,3,Loyal Customers
16615,569,2,264.5,1,2,1,Lost
16616,15,2,500.42,5,2,2,New Promising
16617,236,1,151.85,2,1,1,Lost
16618,31,6,2630.64,4,4,4,Champions
16619,254,5,1916.53,2,4,4,At Risk
16620,4,6,1758.93,5,4,4,Champions
16621,52,4,813.48,4,3,3,Loyal Customers
16622,542,2,205.6,1,2,1,Lost
16623,246,5,1002.49,2,4,3,At Risk
16624,81,2,810.57,3,2,3,Others
16625,275,6,1651.08,2,4,4,At Risk
16626,1,20,4379.65,5,5,5,Champions
16627,79,1,322.8,3,1,2,Others
16628,30,8,2313.09,4,4,4,Champions
16629,74,2,408.63,3,2,2,Others
16630,407,2,104.3,2,2,1,Lost
16631,482,8,1867.02,1,4,4,At Risk
16632,486,2,406.4,1,2,2,Lost
16633,17,7,2878.15,5,4,5,Champions
16634,223,10,1198.3,2,5,4,At Risk
